"AccessionID","Location"
"EPI_ISL_15577087","Negeri Sembilan"
"EPI_ISL_15577088","Negeri Sembilan"
"EPI_ISL_15577089","Negeri Sembilan"
"EPI_ISL_15577090","Negeri Sembilan"
"EPI_ISL_15577091","Negeri Sembilan"
"EPI_ISL_15577092","Negeri Sembilan"
"EPI_ISL_15577093","Negeri Sembilan"
"EPI_ISL_15577094","Selangor"
"EPI_ISL_15577095","Selangor"
"EPI_ISL_15577096","Selangor"
"EPI_ISL_15577097","Selangor"
"EPI_ISL_15577098","Selangor"
"EPI_ISL_15577099","Selangor"
"EPI_ISL_15577100","Selangor"
"EPI_ISL_15577101","Selangor"
"EPI_ISL_15577102","Selangor"
"EPI_ISL_15577103","Selangor"
"EPI_ISL_15577104","Selangor"
"EPI_ISL_15577105","Selangor"
"EPI_ISL_15577106","Selangor"
"EPI_ISL_15577107","Selangor"
"EPI_ISL_15577108","Selangor"
"EPI_ISL_15577109","Selangor"
"EPI_ISL_15577110","Selangor"
"EPI_ISL_15577111","Selangor"
"EPI_ISL_15577112","Selangor"
"EPI_ISL_15577113","Selangor"
"EPI_ISL_15577114","Selangor"
"EPI_ISL_15577115","Selangor"
"EPI_ISL_15577116","Selangor"
"EPI_ISL_15577117","Selangor"
"EPI_ISL_15577118","Selangor"
"EPI_ISL_15577119","Selangor"
"EPI_ISL_15577120","Selangor"
"EPI_ISL_15577121","Selangor"
"EPI_ISL_15577122","Selangor"
"EPI_ISL_15577123","Selangor"
"EPI_ISL_15577124","Selangor"
"EPI_ISL_15577125","Selangor"
"EPI_ISL_15577126","Selangor"
"EPI_ISL_15577127","Selangor"
"EPI_ISL_15577128","Selangor"
"EPI_ISL_15579559","Selangor"
"EPI_ISL_15579560","Sarawak"
"EPI_ISL_15579561","WP Kuala Lumpur"
"EPI_ISL_15579562","WP Kuala Lumpur"
"EPI_ISL_15579563","Sarawak"
"EPI_ISL_15579564","Sarawak"
"EPI_ISL_15579565","Sarawak"
"EPI_ISL_15579566","Selangor"
"EPI_ISL_15579567","Selangor"
"EPI_ISL_15579568","Selangor"
"EPI_ISL_15579569","Selangor"
"EPI_ISL_15579570","Selangor"
"EPI_ISL_15579571","Selangor"
"EPI_ISL_15579572","Selangor"
"EPI_ISL_15579573","Selangor"
"EPI_ISL_15579574","Selangor"
"EPI_ISL_15579575","Selangor"
"EPI_ISL_15585746","Kedah"
"EPI_ISL_15585845","Kedah"
"EPI_ISL_15585846","Kedah"
"EPI_ISL_15585847","Kedah"
"EPI_ISL_15585848","Kedah"
"EPI_ISL_15585849","Kedah"
"EPI_ISL_15585850","Kedah"
"EPI_ISL_15585912","Kedah"
"EPI_ISL_15585913","Kedah"
"EPI_ISL_15585914","Kedah"
"EPI_ISL_15585915","Kedah"
"EPI_ISL_15585916","Kedah"
"EPI_ISL_15585917","Kedah"
"EPI_ISL_15585918","Kedah"
"EPI_ISL_15585011","Kedah"
"EPI_ISL_15593716","Pahang"
"EPI_ISL_15593723","Pahang"
"EPI_ISL_15593724","Pahang"
"EPI_ISL_15593725","Pahang"
"EPI_ISL_15596848","Pahang"
"EPI_ISL_15596849","Pahang"
"EPI_ISL_15596850","Pahang"
"EPI_ISL_15596851","Pahang"
"EPI_ISL_15596852","Pahang"
"EPI_ISL_15596909","Pahang"
"EPI_ISL_15597016","Pahang"
"EPI_ISL_15597036","Pahang"
"EPI_ISL_15597038","Pahang"
"EPI_ISL_15602353","Melaka"
"EPI_ISL_15602354","Melaka"
"EPI_ISL_15602355","Melaka"
"EPI_ISL_15602356","Melaka"
"EPI_ISL_15602357","Johor"
"EPI_ISL_15602358","Johor"
"EPI_ISL_15602359","Johor"
"EPI_ISL_15602360","Johor"
"EPI_ISL_15602361","Johor"
"EPI_ISL_15602362","Johor"
"EPI_ISL_15602363","Johor"
"EPI_ISL_15602364","Johor"
"EPI_ISL_15602365","Johor"
"EPI_ISL_15602366","Johor"
"EPI_ISL_15602367","Johor"
"EPI_ISL_15602368","Johor"
"EPI_ISL_15602369","Johor"
"EPI_ISL_15602370","Johor"
"EPI_ISL_15602371","Johor"
"EPI_ISL_15602372","Johor"
"EPI_ISL_15602373","Johor"
"EPI_ISL_15602374","Johor"
"EPI_ISL_15602375","Johor"
"EPI_ISL_15602376","Johor"
"EPI_ISL_15602377","Johor"
"EPI_ISL_15602378","Johor"
"EPI_ISL_15602379","Johor"
"EPI_ISL_15602380","Johor"
"EPI_ISL_15602381","Melaka"
"EPI_ISL_15602382","Melaka"
"EPI_ISL_15602383","Melaka"
"EPI_ISL_15602384","Melaka"
"EPI_ISL_15602385","Melaka"
"EPI_ISL_15602386","Melaka"
"EPI_ISL_15602387","Melaka"
"EPI_ISL_15602388","Melaka"
"EPI_ISL_15602389","Melaka"
"EPI_ISL_15602390","Melaka"
"EPI_ISL_15602391","Johor"
"EPI_ISL_15603159","WP Kuala Lumpur"
"EPI_ISL_15603160","WP Kuala Lumpur"
"EPI_ISL_15603161","WP Kuala Lumpur"
"EPI_ISL_15603162","WP Kuala Lumpur"
"EPI_ISL_15603163","WP Kuala Lumpur"
"EPI_ISL_15603164","WP Kuala Lumpur"
"EPI_ISL_15603165","WP Kuala Lumpur"
"EPI_ISL_15603166","WP Kuala Lumpur"
"EPI_ISL_15603167","WP Kuala Lumpur"
"EPI_ISL_15603168","WP Kuala Lumpur"
"EPI_ISL_15603169","WP Kuala Lumpur"
"EPI_ISL_15603170","WP Kuala Lumpur"
"EPI_ISL_15603171","WP Kuala Lumpur"
"EPI_ISL_15603172","WP Kuala Lumpur"
"EPI_ISL_15603173","WP Kuala Lumpur"
"EPI_ISL_15603174","WP Kuala Lumpur"
"EPI_ISL_15603175","WP Kuala Lumpur"
"EPI_ISL_15603176","WP Kuala Lumpur"
"EPI_ISL_15603177","WP Kuala Lumpur"
"EPI_ISL_15603178","WP Kuala Lumpur"
"EPI_ISL_15603179","WP Kuala Lumpur"
"EPI_ISL_15603180","WP Kuala Lumpur"
"EPI_ISL_15603181","WP Kuala Lumpur"
"EPI_ISL_15603182","WP Kuala Lumpur"
"EPI_ISL_15603183","WP Kuala Lumpur"
"EPI_ISL_15603184","WP Kuala Lumpur"
"EPI_ISL_15603185","WP Kuala Lumpur"
"EPI_ISL_15603186","WP Kuala Lumpur"
"EPI_ISL_15603187","WP Kuala Lumpur"
"EPI_ISL_15603188","WP Kuala Lumpur"
"EPI_ISL_15603189","WP Kuala Lumpur"
"EPI_ISL_15603190","WP Kuala Lumpur"
"EPI_ISL_15603191","WP Kuala Lumpur"
"EPI_ISL_15603192","WP Kuala Lumpur"
"EPI_ISL_15603193","WP Kuala Lumpur"
"EPI_ISL_15603194","WP Kuala Lumpur"
"EPI_ISL_15603195","WP Kuala Lumpur"
"EPI_ISL_15603196","WP Kuala Lumpur"
"EPI_ISL_15603197","WP Kuala Lumpur"
"EPI_ISL_15603198","WP Kuala Lumpur"
"EPI_ISL_15603199","WP Kuala Lumpur"
"EPI_ISL_15603200","WP Kuala Lumpur"
"EPI_ISL_15603201","WP Kuala Lumpur"
"EPI_ISL_15603202","WP Kuala Lumpur"
"EPI_ISL_15608899","Pahang"
"EPI_ISL_15608900","Pahang"
"EPI_ISL_15608901","Pahang"
"EPI_ISL_15608902","Pahang"
"EPI_ISL_15608903","Pahang"
"EPI_ISL_15608904","Pahang"
"EPI_ISL_15608905","Pahang"
"EPI_ISL_15621130","Pahang"
"EPI_ISL_15621134","Pahang"
"EPI_ISL_15608906","Pahang"
"EPI_ISL_15608907","Pahang"
"EPI_ISL_15640721","Pahang"
"EPI_ISL_15640722","Pahang"
"EPI_ISL_15640723","Pahang"
"EPI_ISL_15640724","Pahang"
"EPI_ISL_15640725","Pahang"
"EPI_ISL_15640726","Pahang"
"EPI_ISL_15640727","Pahang"
"EPI_ISL_15640728","Pahang"
"EPI_ISL_15640729","Pahang"
"EPI_ISL_15640730","Pahang"
"EPI_ISL_15640731","Pahang"
"EPI_ISL_15640732","Pahang"
"EPI_ISL_15640733","Pahang"
"EPI_ISL_15640734","Pahang"
"EPI_ISL_15640772","Pahang"
"EPI_ISL_15640773","Pahang"
"EPI_ISL_15640774","Pahang"
"EPI_ISL_15640775","Pahang"
"EPI_ISL_15640776","Pahang"
"EPI_ISL_15640777","Pahang"
"EPI_ISL_15640778","Pahang"
"EPI_ISL_15640779","Pahang"
"EPI_ISL_15640780","Pahang"
"EPI_ISL_15640781","Pahang"
"EPI_ISL_15640782","Pahang"
"EPI_ISL_15640783","Pahang"
"EPI_ISL_15641611","Pahang"
"EPI_ISL_15641612","Pahang"
"EPI_ISL_15641613","Pahang"
"EPI_ISL_15653951","Selangor"
"EPI_ISL_15653952","Terengganu"
"EPI_ISL_15653953","Selangor"
"EPI_ISL_15653954","Selangor"
"EPI_ISL_15653955","Selangor"
"EPI_ISL_15653956","Selangor"
"EPI_ISL_15653957","Selangor"
"EPI_ISL_15653958","WP Kuala Lumpur"
"EPI_ISL_15653959","WP Kuala Lumpur"
"EPI_ISL_15653960","WP Kuala Lumpur"
"EPI_ISL_15653961","WP Kuala Lumpur"
"EPI_ISL_15653962","Selangor"
"EPI_ISL_15653963","Selangor"
"EPI_ISL_15653964","Selangor"
"EPI_ISL_15653965","Selangor"
"EPI_ISL_15653966","Selangor"
"EPI_ISL_15653967","Terengganu"
"EPI_ISL_15653968","Selangor"
"EPI_ISL_15653969","Selangor"
"EPI_ISL_15653970","Selangor"
"EPI_ISL_15653971","Pahang"
"EPI_ISL_15653972","Pahang"
"EPI_ISL_15653974","Terengganu"
"EPI_ISL_15653975","Terengganu"
"EPI_ISL_15653976","Selangor"
"EPI_ISL_15653977","Selangor"
"EPI_ISL_15653978","Selangor"
"EPI_ISL_15653979","Selangor"
"EPI_ISL_15653980","Selangor"
"EPI_ISL_15653981","Selangor"
"EPI_ISL_15653982","Selangor"
"EPI_ISL_15653983","Selangor"
"EPI_ISL_15653984","Selangor"
"EPI_ISL_15653985","Selangor"
"EPI_ISL_15653986","Selangor"
"EPI_ISL_15660295","Sarawak"
"EPI_ISL_15660296","Sarawak"
"EPI_ISL_15660297","Sarawak"
"EPI_ISL_15660298","Sarawak"
"EPI_ISL_15660299","Sarawak"
"EPI_ISL_15660300","Sarawak"
"EPI_ISL_15660301","Sarawak"
"EPI_ISL_15660302","Sarawak"
"EPI_ISL_15660303","Sarawak"
"EPI_ISL_15660304","Sarawak"
"EPI_ISL_15660305","Sarawak"
"EPI_ISL_15660306","Sarawak"
"EPI_ISL_15660307","Sarawak"
"EPI_ISL_15660308","Sarawak"
"EPI_ISL_15660309","Sarawak"
"EPI_ISL_15660310","Sarawak"
"EPI_ISL_15660311","Sarawak"
"EPI_ISL_15660312","Sarawak"
"EPI_ISL_15660313","Sarawak"
"EPI_ISL_15660314","Sarawak"
"EPI_ISL_15660315","Sarawak"
"EPI_ISL_15660316","Sarawak"
"EPI_ISL_15660317","Sarawak"
"EPI_ISL_15660318","Sarawak"
"EPI_ISL_15660319","Sarawak"
"EPI_ISL_15660320","Sarawak"
"EPI_ISL_15660321","Sarawak"
"EPI_ISL_15660322","Sarawak"
"EPI_ISL_15660323","Sarawak"
"EPI_ISL_15660324","Sarawak"
"EPI_ISL_15660325","Sarawak"
"EPI_ISL_15660326","Sarawak"
"EPI_ISL_15660327","Sarawak"
"EPI_ISL_15660328","Sarawak"
"EPI_ISL_15660329","Sarawak"
"EPI_ISL_15660330","Sarawak"
"EPI_ISL_15660331","Sarawak"
"EPI_ISL_15660332","Sarawak"
"EPI_ISL_15660333","Sarawak"
"EPI_ISL_15660334","Sarawak"
"EPI_ISL_15660335","Sarawak"
"EPI_ISL_15660336","Sarawak"
"EPI_ISL_15660337","Sarawak"
"EPI_ISL_15660338","Sarawak"
"EPI_ISL_15660339","Sarawak"
"EPI_ISL_15660340","Sarawak"
"EPI_ISL_15660341","Sarawak"
"EPI_ISL_15660342","Sarawak"
"EPI_ISL_15660343","Sarawak"
"EPI_ISL_15660344","Sarawak"
"EPI_ISL_15660345","Sarawak"
"EPI_ISL_15660346","Sarawak"
"EPI_ISL_15660347","Sarawak"
"EPI_ISL_15660348","Sarawak"
"EPI_ISL_15660349","Sarawak"
"EPI_ISL_15660350","Sarawak"
"EPI_ISL_15660351","Sarawak"
"EPI_ISL_15660352","Sarawak"
"EPI_ISL_15660353","Sarawak"
"EPI_ISL_15660354","Sarawak"
"EPI_ISL_15660355","Sarawak"
"EPI_ISL_15660356","Sarawak"
"EPI_ISL_15660357","Sarawak"
"EPI_ISL_15660358","Sarawak"
"EPI_ISL_15660359","Sarawak"
"EPI_ISL_15660360","Sarawak"
"EPI_ISL_15660361","Sarawak"
"EPI_ISL_15660362","Sarawak"
"EPI_ISL_15660363","Sarawak"
"EPI_ISL_15660364","Sarawak"
"EPI_ISL_15660365","Sarawak"
"EPI_ISL_15660366","Sarawak"
"EPI_ISL_15660367","Sarawak"
"EPI_ISL_15660368","Sarawak"
"EPI_ISL_15660369","Sarawak"
"EPI_ISL_15660370","Sarawak"
"EPI_ISL_15660371","Sarawak"
"EPI_ISL_15660372","Sarawak"
"EPI_ISL_15660373","Sarawak"
"EPI_ISL_15660374","Sarawak"
"EPI_ISL_15660375","Sarawak"
"EPI_ISL_15660376","Sarawak"
"EPI_ISL_15660377","Sarawak"
"EPI_ISL_15660378","Sarawak"
"EPI_ISL_15660379","Sarawak"
"EPI_ISL_15660380","Sarawak"
"EPI_ISL_15660381","Sarawak"
"EPI_ISL_15660382","Sarawak"
"EPI_ISL_15660383","Sarawak"
"EPI_ISL_15660384","Sarawak"
"EPI_ISL_15660385","Sarawak"
"EPI_ISL_15660386","Sarawak"
"EPI_ISL_15660387","Sarawak"
"EPI_ISL_15660388","Sarawak"
"EPI_ISL_15660389","Sarawak"
"EPI_ISL_15660390","Sarawak"
"EPI_ISL_15660391","Sarawak"
"EPI_ISL_15660392","Sarawak"
"EPI_ISL_15660393","Sarawak"
"EPI_ISL_15660394","Sarawak"
"EPI_ISL_15660395","Sarawak"
"EPI_ISL_15660396","Sarawak"
"EPI_ISL_15660397","Sarawak"
"EPI_ISL_15660398","Sarawak"
"EPI_ISL_15660399","Sarawak"
"EPI_ISL_15660400","Sarawak"
"EPI_ISL_15660401","Sarawak"
"EPI_ISL_15660402","Sarawak"
"EPI_ISL_15660403","Sarawak"
"EPI_ISL_15660404","Sarawak"
"EPI_ISL_15660405","Sarawak"
"EPI_ISL_15660406","Sarawak"
"EPI_ISL_15660407","Sarawak"
"EPI_ISL_15660408","Sarawak"
"EPI_ISL_15660409","Sarawak"
"EPI_ISL_15660410","Sarawak"
"EPI_ISL_15660411","Sarawak"
"EPI_ISL_15660412","Sarawak"
"EPI_ISL_15660413","Sarawak"
"EPI_ISL_15660414","Sarawak"
"EPI_ISL_15660415","Sarawak"
"EPI_ISL_15660416","Sarawak"
"EPI_ISL_15660417","Sarawak"
"EPI_ISL_15660418","Sarawak"
"EPI_ISL_15660419","Sarawak"
"EPI_ISL_15660420","Sarawak"
"EPI_ISL_15660421","Sarawak"
"EPI_ISL_15660422","Sarawak"
"EPI_ISL_15660423","Sarawak"
"EPI_ISL_15660424","Sarawak"
"EPI_ISL_15660425","Sarawak"
"EPI_ISL_15660426","Sarawak"
"EPI_ISL_15660427","Sarawak"
"EPI_ISL_15660428","Sarawak"
"EPI_ISL_15660429","Sarawak"
"EPI_ISL_15660430","Sarawak"
"EPI_ISL_15660431","Sarawak"
"EPI_ISL_15660432","Sarawak"
"EPI_ISL_15660433","Sarawak"
"EPI_ISL_15660434","Sarawak"
"EPI_ISL_15660435","Sarawak"
"EPI_ISL_15669998","Sabah"
"EPI_ISL_15669999","Sabah"
"EPI_ISL_15670000","Sabah"
"EPI_ISL_15670001","Sabah"
"EPI_ISL_15670002","Sabah"
"EPI_ISL_15670003","Sabah"
"EPI_ISL_15670004","Sabah"
"EPI_ISL_15670005","Sabah"
"EPI_ISL_15670006","Sabah"
"EPI_ISL_15670007","Sabah"
"EPI_ISL_15670008","Sabah"
"EPI_ISL_15670009","Sabah"
"EPI_ISL_15670010","Sabah"
"EPI_ISL_15670011","Sabah"
"EPI_ISL_15670012","Sabah"
"EPI_ISL_15670013","Sabah"
"EPI_ISL_15670014","Sabah"
"EPI_ISL_15670015","Sabah"
"EPI_ISL_15670016","Sabah"
"EPI_ISL_15670017","Sabah"
"EPI_ISL_15670018","Sabah"
"EPI_ISL_15670019","Sabah"
"EPI_ISL_15670020","Sabah"
"EPI_ISL_15670021","Sabah"
"EPI_ISL_15670022","Sabah"
"EPI_ISL_15670023","Sabah"
"EPI_ISL_15670024","Sabah"
"EPI_ISL_15670025","Sabah"
"EPI_ISL_15670026","Sabah"
"EPI_ISL_15670027","Sabah"
"EPI_ISL_15670028","Sabah"
"EPI_ISL_15670029","Sabah"
"EPI_ISL_15670030","Sabah"
"EPI_ISL_15670033","Negeri Sembilan"
"EPI_ISL_15670034","Selangor"
"EPI_ISL_15670035","Selangor"
"EPI_ISL_15670036","Selangor"
"EPI_ISL_15670037","Selangor"
"EPI_ISL_15670038","Selangor"
"EPI_ISL_15670039","Selangor"
"EPI_ISL_15670040","Selangor"
"EPI_ISL_15670041","Selangor"
"EPI_ISL_15670042","Selangor"
"EPI_ISL_15670043","Selangor"
"EPI_ISL_15670044","Selangor"
"EPI_ISL_15670045","Selangor"
"EPI_ISL_15670046","Selangor"
"EPI_ISL_15670047","Selangor"
"EPI_ISL_15670048","Selangor"
"EPI_ISL_15670049","Selangor"
"EPI_ISL_15670050","Selangor"
"EPI_ISL_15670051","Selangor"
"EPI_ISL_15670052","Selangor"
"EPI_ISL_15670053","Selangor"
"EPI_ISL_15670054","Selangor"
"EPI_ISL_15670055","Selangor"
"EPI_ISL_15670056","Selangor"
"EPI_ISL_15670057","Selangor"
"EPI_ISL_15670058","Selangor"
"EPI_ISL_15670059","Negeri Sembilan"
"EPI_ISL_15670060","Negeri Sembilan"
"EPI_ISL_15670061","Negeri Sembilan"
"EPI_ISL_15670062","Negeri Sembilan"
"EPI_ISL_15670063","Negeri Sembilan"
"EPI_ISL_15670064","Negeri Sembilan"
"EPI_ISL_15670065","Negeri Sembilan"
"EPI_ISL_15670066","Negeri Sembilan"
"EPI_ISL_15670067","Negeri Sembilan"
"EPI_ISL_15670068","Selangor"
"EPI_ISL_15670826","WP Kuala Lumpur"
"EPI_ISL_15670827","Selangor"
"EPI_ISL_15670828","Kedah"
"EPI_ISL_15670829","Kedah"
"EPI_ISL_15670830","Kedah"
"EPI_ISL_15670831","Kedah"
"EPI_ISL_15670832","Kedah"
"EPI_ISL_15670833","Kedah"
"EPI_ISL_15670834","Kedah"
"EPI_ISL_15670835","Kedah"
"EPI_ISL_15670836","Kedah"
"EPI_ISL_15670837","Kedah"
"EPI_ISL_15670838","Kedah"
"EPI_ISL_15670839","Kedah"
"EPI_ISL_15670840","Kedah"
"EPI_ISL_15670841","Kedah"
"EPI_ISL_15670842","Kedah"
"EPI_ISL_15670843","Kedah"
"EPI_ISL_15670844","Kedah"
"EPI_ISL_15670845","WP Kuala Lumpur"
"EPI_ISL_15670846","Kedah"
"EPI_ISL_15670847","Kedah"
"EPI_ISL_15670848","Kedah"
"EPI_ISL_15670849","Kedah"
"EPI_ISL_15670850","Kedah"
"EPI_ISL_15670851","Kedah"
"EPI_ISL_15670852","Kedah"
"EPI_ISL_15670853","Kedah"
"EPI_ISL_15670854","WP Kuala Lumpur"
"EPI_ISL_15670855","Selangor"
"EPI_ISL_15670856","Selangor"
"EPI_ISL_15670857","WP Kuala Lumpur"
"EPI_ISL_15670858","Selangor"
"EPI_ISL_15669342","Kedah"
"EPI_ISL_15671878","Sabah"
"EPI_ISL_15671879","Sabah"
"EPI_ISL_15671880","Johor"
"EPI_ISL_15671881","Johor"
"EPI_ISL_15671882","Johor"
"EPI_ISL_15671883","Johor"
"EPI_ISL_15671884","Johor"
"EPI_ISL_15671885","Johor"
"EPI_ISL_15671886","Johor"
"EPI_ISL_15671887","Johor"
"EPI_ISL_15671888","Johor"
"EPI_ISL_15671889","Johor"
"EPI_ISL_15671890","Johor"
"EPI_ISL_15671891","Johor"
"EPI_ISL_15671892","Johor"
"EPI_ISL_15671893","Johor"
"EPI_ISL_15671894","Johor"
"EPI_ISL_15671895","Johor"
"EPI_ISL_15671896","Johor"
"EPI_ISL_15671897","Johor"
"EPI_ISL_15671898","Johor"
"EPI_ISL_15671899","Johor"
"EPI_ISL_15671900","Johor"
"EPI_ISL_15671901","Johor"
"EPI_ISL_15671902","WP Kuala Lumpur"
"EPI_ISL_15671903","WP Kuala Lumpur"
"EPI_ISL_15671904","WP Kuala Lumpur"
"EPI_ISL_15671905","WP Kuala Lumpur"
"EPI_ISL_15671906","WP Kuala Lumpur"
"EPI_ISL_15671907","WP Kuala Lumpur"
"EPI_ISL_15671908","WP Kuala Lumpur"
"EPI_ISL_15671909","WP Kuala Lumpur"
"EPI_ISL_15671910","WP Kuala Lumpur"
"EPI_ISL_15671911","WP Kuala Lumpur"
"EPI_ISL_15671912","WP Kuala Lumpur"
"EPI_ISL_15671913","WP Kuala Lumpur"
"EPI_ISL_15671914","WP Kuala Lumpur"
"EPI_ISL_15671915","WP Kuala Lumpur"
"EPI_ISL_15671916","WP Kuala Lumpur"
"EPI_ISL_15671917","WP Kuala Lumpur"
"EPI_ISL_15671918","WP Kuala Lumpur"
"EPI_ISL_15671919","WP Kuala Lumpur"
"EPI_ISL_15671920","WP Kuala Lumpur"
"EPI_ISL_15671921","WP Kuala Lumpur"
"EPI_ISL_15671922","Johor"
"EPI_ISL_15687196","Perak"
"EPI_ISL_15687197","Perak"
"EPI_ISL_15687198","Perak"
"EPI_ISL_15687199","Perak"
"EPI_ISL_15687200","Perak"
"EPI_ISL_15687201","Perak"
"EPI_ISL_15687202","Perak"
"EPI_ISL_15687203","Perak"
"EPI_ISL_15687204","Perak"
"EPI_ISL_15687205","Perak"
"EPI_ISL_15687206","Perak"
"EPI_ISL_15687207","Perak"
"EPI_ISL_15687208","Perak"
"EPI_ISL_15687209","Pulau Pinang"
"EPI_ISL_15687210","Pulau Pinang"
"EPI_ISL_15687211","Pulau Pinang"
"EPI_ISL_15687212","Pulau Pinang"
"EPI_ISL_15687213","Pulau Pinang"
"EPI_ISL_15687214","Pulau Pinang"
"EPI_ISL_15687215","Pulau Pinang"
"EPI_ISL_15687216","Pulau Pinang"
"EPI_ISL_15687217","Pulau Pinang"
"EPI_ISL_15687218","Pulau Pinang"
"EPI_ISL_15687219","Pulau Pinang"
"EPI_ISL_15687220","Pulau Pinang"
"EPI_ISL_15687221","Pulau Pinang"
"EPI_ISL_15687222","Pulau Pinang"
"EPI_ISL_15693398","Selangor"
"EPI_ISL_15693399","Selangor"
"EPI_ISL_15693400","Selangor"
"EPI_ISL_15693401","Selangor"
"EPI_ISL_15693402","Selangor"
"EPI_ISL_15693403","Selangor"
"EPI_ISL_15693891","Melaka"
"EPI_ISL_15693892","Johor"
"EPI_ISL_15693893","Johor"
"EPI_ISL_15693894","Johor"
"EPI_ISL_15693895","Johor"
"EPI_ISL_15693896","Johor"
"EPI_ISL_15693897","Johor"
"EPI_ISL_15693898","Johor"
"EPI_ISL_15693899","Johor"
"EPI_ISL_15693900","Johor"
"EPI_ISL_15693901","Johor"
"EPI_ISL_15693902","Johor"
"EPI_ISL_15693903","Johor"
"EPI_ISL_15693904","Johor"
"EPI_ISL_15693905","Johor"
"EPI_ISL_15693906","Johor"
"EPI_ISL_15693907","Johor"
"EPI_ISL_15693908","Johor"
"EPI_ISL_15693909","Johor"
"EPI_ISL_15693910","Johor"
"EPI_ISL_15693911","Johor"
"EPI_ISL_15693912","Johor"
"EPI_ISL_15693913","Johor"
"EPI_ISL_15693914","Johor"
"EPI_ISL_15693915","Johor"
"EPI_ISL_15693916","Johor"
"EPI_ISL_15693917","Johor"
"EPI_ISL_15693918","Johor"
"EPI_ISL_15693919","Johor"
"EPI_ISL_15693920","Johor"
"EPI_ISL_15693921","Johor"
"EPI_ISL_15693922","Johor"
"EPI_ISL_15693923","Johor"
"EPI_ISL_15693924","Johor"
"EPI_ISL_15693925","Johor"
"EPI_ISL_15693926","Johor"
"EPI_ISL_15693927","Johor"
"EPI_ISL_15693928","Johor"
"EPI_ISL_15693929","Johor"
"EPI_ISL_15693930","Johor"
"EPI_ISL_15693931","Johor"
"EPI_ISL_15693932","Johor"
"EPI_ISL_15693933","Johor"
"EPI_ISL_15693934","Johor"
"EPI_ISL_15716592","Selangor"
"EPI_ISL_15716593","Selangor"
"EPI_ISL_15716594","Selangor"
"EPI_ISL_15716595","Selangor"
"EPI_ISL_15716596","Selangor"
"EPI_ISL_15716597","Selangor"
"EPI_ISL_15716598","Selangor"
"EPI_ISL_15716599","Selangor"
"EPI_ISL_15716600","Selangor"
"EPI_ISL_15716601","Selangor"
"EPI_ISL_15716602","Selangor"
"EPI_ISL_15716603","Selangor"
"EPI_ISL_15716604","Selangor"
"EPI_ISL_15716605","Selangor"
"EPI_ISL_15716606","Selangor"
"EPI_ISL_15716607","Selangor"
"EPI_ISL_15716608","Selangor"
"EPI_ISL_15716609","Selangor"
"EPI_ISL_15716610","Selangor"
"EPI_ISL_15716611","Selangor"
"EPI_ISL_15716612","Selangor"
"EPI_ISL_15716613","Selangor"
"EPI_ISL_15716614","Selangor"
"EPI_ISL_15716615","Selangor"
"EPI_ISL_15716616","Selangor"
"EPI_ISL_15716617","Selangor"
"EPI_ISL_15716618","Selangor"
"EPI_ISL_15716619","Selangor"
"EPI_ISL_15716620","Selangor"
"EPI_ISL_15716621","Selangor"
"EPI_ISL_15716622","Selangor"
"EPI_ISL_15716623","Selangor"
"EPI_ISL_15716624","Selangor"
"EPI_ISL_15716625","Selangor"
"EPI_ISL_15716626","Selangor"
"EPI_ISL_15716627","Selangor"
"EPI_ISL_15716628","Selangor"
"EPI_ISL_15716629","Selangor"
"EPI_ISL_15716630","Selangor"
"EPI_ISL_15716631","Selangor"
"EPI_ISL_15716632","Selangor"
"EPI_ISL_15716633","Selangor"
"EPI_ISL_15716634","Selangor"
"EPI_ISL_15716635","Selangor"
"EPI_ISL_15716636","Selangor"
"EPI_ISL_15716637","Selangor"
"EPI_ISL_15718953","Kelantan"
"EPI_ISL_15718954","Kelantan"
"EPI_ISL_15718955","Kelantan"
"EPI_ISL_15718956","Kelantan"
"EPI_ISL_15718957","Kelantan"
"EPI_ISL_15718958","Kelantan"
"EPI_ISL_15718959","Kelantan"
"EPI_ISL_15718960","Kelantan"
"EPI_ISL_15718961","Kelantan"
"EPI_ISL_15718962","Kelantan"
"EPI_ISL_15718963","Kelantan"
"EPI_ISL_15718964","Kelantan"
"EPI_ISL_15718965","Kelantan"
"EPI_ISL_15718966","Kelantan"
"EPI_ISL_15718967","Kelantan"
"EPI_ISL_15718968","Kelantan"
"EPI_ISL_15718969","Kelantan"
"EPI_ISL_15718970","Kelantan"
"EPI_ISL_15718971","Kelantan"
"EPI_ISL_15718972","Kelantan"
"EPI_ISL_15718973","Kelantan"
"EPI_ISL_15718974","Kelantan"
"EPI_ISL_15718975","Kelantan"
"EPI_ISL_15718976","Kelantan"
"EPI_ISL_15718977","Kelantan"
"EPI_ISL_15718978","Kelantan"
"EPI_ISL_15718979","Kelantan"
"EPI_ISL_15718980","Kelantan"
"EPI_ISL_15718981","Kelantan"
"EPI_ISL_15718982","Kelantan"
"EPI_ISL_15718983","Kelantan"
"EPI_ISL_15718984","Kelantan"
"EPI_ISL_15718985","Kelantan"
"EPI_ISL_15718986","Kelantan"
"EPI_ISL_15718987","Kelantan"
"EPI_ISL_15718988","Kelantan"
"EPI_ISL_15718989","Kelantan"
"EPI_ISL_15718990","Kelantan"
"EPI_ISL_15718991","Kelantan"
"EPI_ISL_15718992","Kelantan"
