VirusName,AccID,OriginLab,SubmittingLab,Authors
hCoV-19/Malaysia/UNIMAS-GHML471/2021,EPI_ISL_5895309,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML472/2021,EPI_ISL_5895313,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML473/2021,EPI_ISL_5895324,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML474/2021,EPI_ISL_5895331,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML475/2021,EPI_ISL_5895339,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML476/2021,EPI_ISL_5895346,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML477/2021,EPI_ISL_5895354,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML478/2021,EPI_ISL_5895362,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML479/2021,EPI_ISL_5895369,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML480/2021,EPI_ISL_5895384,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML481/2021,EPI_ISL_5895387,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML482/2021,EPI_ISL_5895396,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML483/2021,EPI_ISL_5895403,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML484/2021,EPI_ISL_5895412,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML485/2021,EPI_ISL_5895421,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML489/2021,EPI_ISL_5895428,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML491/2021,EPI_ISL_5895433,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML492/2021,EPI_ISL_5895444,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML493/2021,EPI_ISL_5895450,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML494/2021,EPI_ISL_5895457,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML495/2021,EPI_ISL_5895464,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML496/2021,EPI_ISL_5895467,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML497/2021,EPI_ISL_5895476,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML498/2021,EPI_ISL_5895486,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML499/2021,EPI_ISL_5895495,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML500/2021,EPI_ISL_5895502,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML501/2021,EPI_ISL_5895504,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML502/2021,EPI_ISL_5895505,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML503/2021,EPI_ISL_5895516,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML504/2021,EPI_ISL_5895525,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML505/2021,EPI_ISL_5895531,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML507/2021,EPI_ISL_5895538,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML508/2021,EPI_ISL_5895541,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML510/2021,EPI_ISL_5895548,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML511/2021,EPI_ISL_5895555,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML512/2021,EPI_ISL_5895568,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML513/2021,EPI_ISL_5895580,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML514/2021,EPI_ISL_5895590,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML517/2021,EPI_ISL_5895597,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML518/2021,EPI_ISL_5895600,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML519/2021,EPI_ISL_5895604,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML520/2021,EPI_ISL_5895611,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML524/2021,EPI_ISL_5895617,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML525/2021,EPI_ISL_5895624,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML527/2021,EPI_ISL_5895631,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML528/2021,EPI_ISL_5895639,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML529/2021,EPI_ISL_5895647,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML531/2021,EPI_ISL_5895659,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML532/2021,EPI_ISL_5895669,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML533/2021,EPI_ISL_5895676,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML534/2021,EPI_ISL_5895684,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML535/2021,EPI_ISL_5895689,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML537/2021,EPI_ISL_5895696,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML539/2021,EPI_ISL_5895704,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML541/2021,EPI_ISL_5895714,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML542/2021,EPI_ISL_5895717,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML543/2021,EPI_ISL_5895729,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML544/2021,EPI_ISL_5895738,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML545/2021,EPI_ISL_5895745,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML546/2021,EPI_ISL_5895750,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML548/2021,EPI_ISL_5895760,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML549/2021,EPI_ISL_5895767,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML550/2021,EPI_ISL_5895774,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML551/2021,EPI_ISL_5895782,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML552/2021,EPI_ISL_5895790,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML553/2021,EPI_ISL_5895796,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML556/2021,EPI_ISL_5895801,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML557/2021,EPI_ISL_5895809,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML558/2021,EPI_ISL_5895814,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML559/2021,EPI_ISL_5895819,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML560/2021,EPI_ISL_5895829,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML561/2021,EPI_ISL_5895840,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML562/2021,EPI_ISL_5895847,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML563/2021,EPI_ISL_5895851,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML565/2021,EPI_ISL_5895859,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML566/2021,EPI_ISL_5895867,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML567/2021,EPI_ISL_5895872,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML568/2021,EPI_ISL_5895880,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML569/2021,EPI_ISL_5895894,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML570/2021,EPI_ISL_5895903,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML571/2021,EPI_ISL_5895908,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML572/2021,EPI_ISL_5895921,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML573/2021,EPI_ISL_5895930,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML574/2021,EPI_ISL_5895937,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML576/2021,EPI_ISL_5895940,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML577/2021,EPI_ISL_5895948,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML578/2021,EPI_ISL_5895956,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML579/2021,EPI_ISL_5895964,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML580/2021,EPI_ISL_5895972,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML581/2021,EPI_ISL_5895982,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML582/2021,EPI_ISL_5895990,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML583/2021,EPI_ISL_5896000,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML584/2021,EPI_ISL_5896006,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML585/2021,EPI_ISL_5896010,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-B8492/2021,EPI_ISL_5896015,Rejang Medical Centre,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-HBTU294/2021,EPI_ISL_5896020,Hospital Bintulu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan, Tan Lee See"
hCoV-19/Malaysia/UNIMAS-HBTU296/2021,EPI_ISL_5896028,Hospital Bintulu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan, Tan Lee See"
hCoV-19/Malaysia/UNIMAS-HBTU300/2021,EPI_ISL_5896035,Hospital Bintulu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan, Tan Lee See"
hCoV-19/Malaysia/UNIMAS-HBTU301/2021,EPI_ISL_5896043,Hospital Bintulu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan, Tan Lee See"
hCoV-19/Malaysia/UNIMAS-GHML434/2021,EPI_ISL_5896050,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML438/2021,EPI_ISL_5896058,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-GHML441/2021,EPI_ISL_5896065,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-B6601/2021,EPI_ISL_5896075,Pusat Perubatan Bintulu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-B6656/2021,EPI_ISL_5896081,Pusat Perubatan Bintulu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-B6702/2021,EPI_ISL_5896092,Pusat Perubatan Bintulu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-B6849/2021,EPI_ISL_5896100,Pusat Perubatan Bintulu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-B6870/2021,EPI_ISL_5896105,Rejang Medical Centre,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-B7048/2021,EPI_ISL_5896111,Rejang Medical Centre,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-B7159/2021,EPI_ISL_5896119,Borneo Medical Centre,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-B7240/2021,EPI_ISL_5896128,Borneo Medical Centre,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-B7283/2021,EPI_ISL_5896134,Borneo Medical Centre,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-B7322/2021,EPI_ISL_5896140,Rejang Medical Centre,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/BSHMIRI004/2021,EPI_ISL_5896147,Borneo Medical Centre,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan"
hCoV-19/Malaysia/UNIMAS-HBTU116/2021,EPI_ISL_5896156,Hospital Bintulu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan, Tan Lee See"
hCoV-19/Malaysia/UNIMAS-HBTU151/2021,EPI_ISL_5896166,Hospital Bintulu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan, Tan Lee See"
