VirusName,AccID,OriginLab,SubmittingLab,Authors
hCoV-19/Malaysia/UNIMAS-GHML1073/2022,EPI_ISL_10512462,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1074/2022,EPI_ISL_10512463,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1075/2022,EPI_ISL_10512464,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-19978/2022,EPI_ISL_10512465,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1077/2022,EPI_ISL_10512466,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1078/2022,EPI_ISL_10512467,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1079/2022,EPI_ISL_10512468,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1169/2022,EPI_ISL_10512469,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1081/2022,EPI_ISL_10512470,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1170/2022,EPI_ISL_10512471,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1084/2022,EPI_ISL_10512472,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1085/2022,EPI_ISL_10512473,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1086/2022,EPI_ISL_10512474,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1087/2022,EPI_ISL_10512475,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1088/2022,EPI_ISL_10512476,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1089/2022,EPI_ISL_10512477,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1172/2022,EPI_ISL_10512478,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1091/2022,EPI_ISL_10512479,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1092/2022,EPI_ISL_10512480,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1093/2022,EPI_ISL_10512481,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1173/2022,EPI_ISL_10512482,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1095/2022,EPI_ISL_10512483,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1097/2022,EPI_ISL_10512484,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1098/2022,EPI_ISL_10512485,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1099/2022,EPI_ISL_10512486,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1100/2022,EPI_ISL_10512487,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1101/2022,EPI_ISL_10512488,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1102/2022,EPI_ISL_10512489,Sarawak General Hospital,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1103/2022,EPI_ISL_10512490,Hospital Miri,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1105/2022,EPI_ISL_10512491,Hospital Miri,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1106/2022,EPI_ISL_10512492,Hospital Miri,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1107/2022,EPI_ISL_10512493,Hospital Miri,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1108/2022,EPI_ISL_10512494,Hospital Miri,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1174/2022,EPI_ISL_10512495,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1110/2022,EPI_ISL_10512496,Hospital Miri,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1111/2022,EPI_ISL_10512497,Hospital Miri,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1112/2022,EPI_ISL_10512498,Hospital Miri,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1114/2022,EPI_ISL_10512499,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1118/2022,EPI_ISL_10512500,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1119/2022,EPI_ISL_10512501,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1126/2022,EPI_ISL_10512502,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1127/2022,EPI_ISL_10512503,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1128/2022,EPI_ISL_10512504,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1175/2022,EPI_ISL_10512505,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1130/2022,EPI_ISL_10512506,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1131/2022,EPI_ISL_10512507,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1132/2022,EPI_ISL_10512508,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1176/2022,EPI_ISL_10512509,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-TMCGP1765/2022,EPI_ISL_10512510,Gribbles Pathology Sdn Bhd,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan, Liew Chin Chin J"
hCoV-19/Malaysia/UNIMAS-GHML1147/2022,EPI_ISL_10512511,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1149/2022,EPI_ISL_10512512,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1151/2022,EPI_ISL_10512513,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1154/2022,EPI_ISL_10512514,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1155/2022,EPI_ISL_10512515,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1156/2022,EPI_ISL_10512516,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1157/2022,EPI_ISL_10512517,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1158/2022,EPI_ISL_10512518,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1159/2022,EPI_ISL_10512519,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1160/2022,EPI_ISL_10512520,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1162/2022,EPI_ISL_10512521,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1163/2022,EPI_ISL_10512522,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/UNIMAS-GHML1164/2022,EPI_ISL_10512523,Hospital Sibu,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong"
hCoV-19/Malaysia/C19UMB1096/2021,EPI_ISL_10549453,Pejabat Kesihatan Daerah Johor Bahru,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1074/2021,EPI_ISL_10549454,Pejabat Kesihatan Daerah Melaka Tengah,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1086/2022,EPI_ISL_10549455,Pejabat Kesihatan Daerah Kulai,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1079/2022,EPI_ISL_10549456,Pejabat Kesihatan Daerah Kluang,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1089/2021,EPI_ISL_10549457,Pejabat Kesihatan Daerah Johor Bahru,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1083/2022,EPI_ISL_10549458,Pejabat Kesihatan Daerah Pontian,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1084/2022,EPI_ISL_10549459,Pejabat Kesihatan Daerah Pontian,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1071/2021,EPI_ISL_10549460,Pejabat Kesihatan Daerah Melaka Tengah,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1073/2021,EPI_ISL_10549461,Pejabat Kesihatan Daerah Melaka Tengah,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1098/2022,EPI_ISL_10549462,Pejabat Kesihatan Daerah Johor Bahru,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1092/2021,EPI_ISL_10549463,Pejabat Kesihatan Daerah Johor Bahru,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1100/2022,EPI_ISL_10549464,Pejabat Kesihatan Daerah Johor Bahru,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1106/2022,EPI_ISL_10549465,Pejabat Kesihatan Daerah Johor Bahru,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1104/2022,EPI_ISL_10549466,Pejabat Kesihatan Daerah Johor Bahru,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1085/2022,EPI_ISL_10549467,Pejabat Kesihatan Daerah Pontian,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1087/2022,EPI_ISL_10549468,Pejabat Kesihatan Daerah Kulai,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1076/2022,EPI_ISL_10549469,Pejabat Kesihatan Daerah Kluang,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1091/2021,EPI_ISL_10549470,Pejabat Kesihatan Daerah Johor Bahru,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1081/2022,EPI_ISL_10549471,Pejabat Kesihatan Daerah Kluang,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1093/2021,EPI_ISL_10549472,Pejabat Kesihatan Daerah Johor Bahru,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1082/2022,EPI_ISL_10549473,Pejabat Kesihatan Daerah Kluang,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1077/2022,EPI_ISL_10549474,Pejabat Kesihatan Daerah Kluang,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1094/2021,EPI_ISL_10549475,Pejabat Kesihatan Daerah Johor Bahru,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1105/2022,EPI_ISL_10549476,Pejabat Kesihatan Daerah Johor Bahru,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1075/2022,EPI_ISL_10549477,Pejabat Kesihatan Daerah Kluang,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/C19UMB1078/2022,EPI_ISL_10549478,Pejabat Kesihatan Daerah Kluang,UMBI-UKM,"Rahman Jamal, Mira Farzana Mohamad Mokhtar, Nur Alyaa Afifah Md Shahri, Muhiddin Ishak, Ryia Illani Mohd Yunos, Siti Nur Hasanah Mohd Yusuf, Khairun Nur Abd Ghafar, Zahirrah Begam Mohamed Rasheed, Nurul Syakima Ab Mutalib, Nor Azila Muhammad Azami"
hCoV-19/Malaysia/MGI_GS0636/2022,EPI_ISL_10590704,Hospital Sungai Buloh,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0504/2021,EPI_ISL_10590705,Hospital Tengku Ampuan Rahimah,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0634/2022,EPI_ISL_10590706,Hospital Sungai Buloh,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0464/2021,EPI_ISL_10590707,BP Clinical Lab Sdn Bhd (KLIA),MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0465/2021,EPI_ISL_10590708,BP Clinical Lab Sdn Bhd (KLIA),MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0470/2021,EPI_ISL_10590709,Hospital Ampang,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Mohd Ghows Mohd Azzam."
