"AccID","SubmittingLab"
"EPI_ISL_12983202","IMR"
"EPI_ISL_12983203","IMR"
"EPI_ISL_12983204","IMR"
"EPI_ISL_12983205","IMR"
"EPI_ISL_12983206","IMR"
"EPI_ISL_12983207","IMR"
"EPI_ISL_12983208","IMR"
"EPI_ISL_12983209","IMR"
"EPI_ISL_12983210","IMR"
"EPI_ISL_12983211","IMR"
"EPI_ISL_12983212","IMR"
"EPI_ISL_12983213","IMR"
"EPI_ISL_12983214","IMR"
"EPI_ISL_12983215","IMR"
"EPI_ISL_12983216","IMR"
"EPI_ISL_12983217","IMR"
"EPI_ISL_12983218","IMR"
"EPI_ISL_12983219","IMR"
"EPI_ISL_12983220","IMR"
"EPI_ISL_12983221","IMR"
"EPI_ISL_12983222","IMR"
"EPI_ISL_12983223","IMR"
"EPI_ISL_12983224","IMR"
"EPI_ISL_12983225","IMR"
"EPI_ISL_12983226","IMR"
"EPI_ISL_12983227","IMR"
"EPI_ISL_12983228","IMR"
"EPI_ISL_12983229","IMR"
"EPI_ISL_12983230","IMR"
"EPI_ISL_12983231","IMR"
"EPI_ISL_12983232","IMR"
"EPI_ISL_12983233","IMR"
"EPI_ISL_12983234","IMR"
"EPI_ISL_12983235","IMR"
"EPI_ISL_12983236","IMR"
"EPI_ISL_12983237","IMR"
"EPI_ISL_12983238","IMR"
"EPI_ISL_12983239","IMR"
"EPI_ISL_12983240","IMR"
"EPI_ISL_12983241","IMR"
"EPI_ISL_12983242","IMR"
"EPI_ISL_12983243","IMR"
"EPI_ISL_12983244","IMR"
"EPI_ISL_12983245","IMR"
"EPI_ISL_12983246","IMR"
"EPI_ISL_12983247","IMR"
"EPI_ISL_12983248","IMR"
"EPI_ISL_12983249","IMR"
"EPI_ISL_12983250","IMR"
"EPI_ISL_12983251","IMR"
"EPI_ISL_12983252","IMR"
"EPI_ISL_12983253","IMR"
"EPI_ISL_12983254","IMR"
"EPI_ISL_12983255","IMR"
"EPI_ISL_12983256","IMR"
"EPI_ISL_12983257","IMR"
"EPI_ISL_12983258","IMR"
"EPI_ISL_12983259","IMR"
"EPI_ISL_12983260","IMR"
"EPI_ISL_12983261","IMR"
"EPI_ISL_12983262","IMR"
"EPI_ISL_12983263","IMR"
"EPI_ISL_12983264","IMR"
"EPI_ISL_12983265","IMR"
"EPI_ISL_12983266","IMR"
"EPI_ISL_12983267","IMR"
"EPI_ISL_12983268","IMR"
"EPI_ISL_12983269","IMR"
"EPI_ISL_12983270","IMR"
"EPI_ISL_12983271","IMR"
"EPI_ISL_12983272","IMR"
"EPI_ISL_12914933","HUSM"
"EPI_ISL_12935247","HUSM"
"EPI_ISL_12935248","HUSM"
"EPI_ISL_12935250","HUSM"
"EPI_ISL_12980330","HUSM"
"EPI_ISL_12991256","IMR"
"EPI_ISL_12999582","IMR"
"EPI_ISL_12999583","IMR"
"EPI_ISL_12999584","IMR"
"EPI_ISL_12999585","IMR"
"EPI_ISL_12999586","IMR"
"EPI_ISL_12999587","IMR"
"EPI_ISL_12999588","IMR"
"EPI_ISL_12999589","IMR"
"EPI_ISL_12999590","IMR"
"EPI_ISL_12999591","IMR"
"EPI_ISL_12999592","IMR"
"EPI_ISL_12999593","IMR"
"EPI_ISL_12999594","IMR"
"EPI_ISL_12999595","IMR"
"EPI_ISL_12999596","IMR"
"EPI_ISL_12999597","IMR"
"EPI_ISL_12999598","IMR"
"EPI_ISL_12999599","IMR"
"EPI_ISL_12999600","IMR"
"EPI_ISL_12999601","IMR"
"EPI_ISL_12999602","IMR"
"EPI_ISL_12999603","IMR"
"EPI_ISL_12999604","IMR"
"EPI_ISL_12999605","IMR"
"EPI_ISL_12999606","IMR"
"EPI_ISL_12999607","IMR"
"EPI_ISL_12999608","IMR"
"EPI_ISL_12999610","IMR"
"EPI_ISL_12999611","IMR"
"EPI_ISL_12999612","IMR"
"EPI_ISL_12999613","IMR"
"EPI_ISL_12999614","IMR"
"EPI_ISL_12999615","IMR"
"EPI_ISL_12999616","IMR"
"EPI_ISL_12999617","IMR"
"EPI_ISL_12999618","IMR"
"EPI_ISL_12999619","IMR"
"EPI_ISL_12999620","IMR"
"EPI_ISL_12999621","IMR"
"EPI_ISL_12999622","IMR"
"EPI_ISL_12999623","IMR"
"EPI_ISL_12999624","IMR"
"EPI_ISL_12999625","IMR"
"EPI_ISL_12999626","IMR"
"EPI_ISL_12999627","IMR"
"EPI_ISL_12999628","IMR"
"EPI_ISL_12999629","IMR"
"EPI_ISL_12999630","IMR"
"EPI_ISL_12999631","IMR"
"EPI_ISL_12999632","IMR"
"EPI_ISL_12999633","IMR"
"EPI_ISL_12999634","IMR"
"EPI_ISL_12999635","IMR"
"EPI_ISL_12999636","IMR"
"EPI_ISL_12999637","IMR"
"EPI_ISL_12999638","IMR"
"EPI_ISL_12999639","IMR"
"EPI_ISL_12999640","IMR"
"EPI_ISL_12999641","IMR"
"EPI_ISL_12999642","IMR"
"EPI_ISL_12999643","IMR"
"EPI_ISL_12999644","IMR"
"EPI_ISL_12999645","IMR"
"EPI_ISL_12999646","IMR"
"EPI_ISL_12999647","IMR"
"EPI_ISL_12999648","IMR"
"EPI_ISL_12999649","IMR"
"EPI_ISL_12999650","IMR"
"EPI_ISL_12999651","IMR"
"EPI_ISL_12999652","IMR"
"EPI_ISL_12999653","IMR"
"EPI_ISL_12999654","IMR"
"EPI_ISL_12999655","IMR"
"EPI_ISL_12999656","IMR"
"EPI_ISL_12999657","IMR"
"EPI_ISL_12999658","IMR"
"EPI_ISL_12999659","IMR"
"EPI_ISL_12999660","IMR"
"EPI_ISL_12999662","IMR"
"EPI_ISL_12999663","IMR"
"EPI_ISL_12999664","IMR"
"EPI_ISL_12999665","IMR"
"EPI_ISL_12999666","IMR"
"EPI_ISL_12999667","IMR"
"EPI_ISL_12999668","IMR"
"EPI_ISL_12999669","IMR"
"EPI_ISL_12999670","IMR"
"EPI_ISL_12999671","IMR"
"EPI_ISL_12999672","IMR"
"EPI_ISL_12999673","IMR"
"EPI_ISL_12999674","IMR"
"EPI_ISL_12999675","IMR"
"EPI_ISL_12999676","IMR"
"EPI_ISL_12999677","IMR"
"EPI_ISL_12999678","IMR"
"EPI_ISL_12999679","IMR"
"EPI_ISL_12999680","IMR"
"EPI_ISL_12999681","IMR"
"EPI_ISL_12999682","IMR"
"EPI_ISL_12999683","IMR"
"EPI_ISL_12999684","IMR"
"EPI_ISL_12999685","IMR"
"EPI_ISL_12999686","IMR"
"EPI_ISL_12999687","IMR"
"EPI_ISL_12999688","IMR"
"EPI_ISL_12999689","IMR"
"EPI_ISL_12999690","IMR"
"EPI_ISL_12999691","IMR"
"EPI_ISL_12999692","IMR"
"EPI_ISL_12999693","IMR"
"EPI_ISL_12999694","IMR"
"EPI_ISL_12999695","IMR"
"EPI_ISL_12999696","IMR"
"EPI_ISL_12999697","IMR"
"EPI_ISL_12999698","IMR"
"EPI_ISL_12999699","IMR"
"EPI_ISL_12999700","IMR"
"EPI_ISL_12999701","IMR"
"EPI_ISL_12999702","IMR"
"EPI_ISL_12999703","IMR"
"EPI_ISL_12999704","IMR"
"EPI_ISL_12999705","IMR"
"EPI_ISL_12999706","IMR"
"EPI_ISL_12999707","IMR"
"EPI_ISL_12999708","IMR"
"EPI_ISL_12999709","IMR"
"EPI_ISL_12999710","IMR"
"EPI_ISL_12999711","IMR"
"EPI_ISL_12999712","IMR"
"EPI_ISL_12999714","IMR"
"EPI_ISL_13018613","IMR"
"EPI_ISL_13018615","IMR"
"EPI_ISL_13018616","IMR"
"EPI_ISL_13018617","IMR"
"EPI_ISL_13018618","IMR"
"EPI_ISL_13018619","IMR"
"EPI_ISL_13018620","IMR"
"EPI_ISL_13018621","IMR"
"EPI_ISL_13018622","IMR"
"EPI_ISL_13040368","MKAK"
"EPI_ISL_13040369","MKAK"
"EPI_ISL_13040370","MKAK"
"EPI_ISL_13040371","MKAK"
"EPI_ISL_13040372","MKAK"
"EPI_ISL_13040373","MKAK"
"EPI_ISL_13040374","MKAK"
"EPI_ISL_13040375","MKAK"
"EPI_ISL_13040376","MKAK"
"EPI_ISL_13040377","MKAK"
"EPI_ISL_13040378","MKAK"
"EPI_ISL_13040379","MKAK"
"EPI_ISL_13040380","MKAK"
"EPI_ISL_13040381","MKAK"
"EPI_ISL_13040382","MKAK"
"EPI_ISL_13040383","MKAK"
"EPI_ISL_13040384","MKAK"
"EPI_ISL_13040385","MKAK"
"EPI_ISL_13040386","MKAK"
"EPI_ISL_13040387","MKAK"
"EPI_ISL_13040388","MKAK"
"EPI_ISL_13040389","MKAK"
"EPI_ISL_13040390","MKAK"
"EPI_ISL_13040391","MKAK"
"EPI_ISL_13025942","IBS-UPM"
"EPI_ISL_13025943","IBS-UPM"
"EPI_ISL_13025944","IBS-UPM"
"EPI_ISL_13025945","IBS-UPM"
"EPI_ISL_13025946","IBS-UPM"
"EPI_ISL_13025947","IBS-UPM"
"EPI_ISL_13025948","IBS-UPM"
"EPI_ISL_13025949","IBS-UPM"
"EPI_ISL_13025950","IBS-UPM"
"EPI_ISL_13025951","IBS-UPM"
"EPI_ISL_13025952","IBS-UPM"
"EPI_ISL_13025953","IBS-UPM"
"EPI_ISL_13025954","IBS-UPM"
"EPI_ISL_13025955","IBS-UPM"
"EPI_ISL_13025956","IBS-UPM"
"EPI_ISL_13025957","IBS-UPM"
"EPI_ISL_13025958","IBS-UPM"
"EPI_ISL_13025959","IBS-UPM"
"EPI_ISL_13025960","IBS-UPM"
"EPI_ISL_13025961","IBS-UPM"
"EPI_ISL_13025962","IBS-UPM"
"EPI_ISL_13025963","IBS-UPM"
"EPI_ISL_13025964","IBS-UPM"
"EPI_ISL_13025965","IBS-UPM"
"EPI_ISL_13025966","IBS-UPM"
"EPI_ISL_13025967","IBS-UPM"
"EPI_ISL_13025968","IBS-UPM"
"EPI_ISL_13025969","IBS-UPM"
"EPI_ISL_13025970","IBS-UPM"
"EPI_ISL_13025971","IBS-UPM"
"EPI_ISL_13025972","IBS-UPM"
"EPI_ISL_13025973","IBS-UPM"
"EPI_ISL_13025974","IBS-UPM"
"EPI_ISL_13025975","IBS-UPM"
"EPI_ISL_13025976","IBS-UPM"
"EPI_ISL_13025977","IBS-UPM"
"EPI_ISL_13025978","IBS-UPM"
"EPI_ISL_13025979","IBS-UPM"
"EPI_ISL_13025980","IBS-UPM"
"EPI_ISL_13025981","IBS-UPM"
"EPI_ISL_13025982","IBS-UPM"
"EPI_ISL_13025983","IBS-UPM"
"EPI_ISL_13025984","IBS-UPM"
"EPI_ISL_13025985","IBS-UPM"
"EPI_ISL_13025986","IBS-UPM"
"EPI_ISL_13025987","IBS-UPM"
"EPI_ISL_13025988","IBS-UPM"
"EPI_ISL_13025989","IBS-UPM"
"EPI_ISL_13025990","IBS-UPM"
"EPI_ISL_13025991","IBS-UPM"
"EPI_ISL_13025992","IBS-UPM"
"EPI_ISL_13025993","IBS-UPM"
"EPI_ISL_13025994","IBS-UPM"
"EPI_ISL_13025995","IBS-UPM"
"EPI_ISL_13025996","IBS-UPM"
"EPI_ISL_13025997","IBS-UPM"
"EPI_ISL_13025998","IBS-UPM"
"EPI_ISL_13025999","IBS-UPM"
"EPI_ISL_13026000","IBS-UPM"
"EPI_ISL_13026001","IBS-UPM"
"EPI_ISL_13026002","IBS-UPM"
"EPI_ISL_13026003","IBS-UPM"
"EPI_ISL_13026004","IBS-UPM"
"EPI_ISL_13026005","IBS-UPM"
"EPI_ISL_13026006","IBS-UPM"
"EPI_ISL_13026007","IBS-UPM"
"EPI_ISL_13026008","IBS-UPM"
"EPI_ISL_13026009","IBS-UPM"
"EPI_ISL_13026010","IBS-UPM"
"EPI_ISL_13026011","IBS-UPM"
"EPI_ISL_13026012","IBS-UPM"
"EPI_ISL_13026013","IBS-UPM"
"EPI_ISL_13026014","IBS-UPM"
"EPI_ISL_13026015","IBS-UPM"
"EPI_ISL_13026016","IBS-UPM"
"EPI_ISL_13026017","IBS-UPM"
"EPI_ISL_13026018","IBS-UPM"
"EPI_ISL_13026019","IBS-UPM"
"EPI_ISL_13026020","IBS-UPM"
"EPI_ISL_13026021","IBS-UPM"
"EPI_ISL_13026022","IBS-UPM"
"EPI_ISL_13026023","IBS-UPM"
"EPI_ISL_13026024","IBS-UPM"
"EPI_ISL_13026025","IBS-UPM"
"EPI_ISL_13026026","IBS-UPM"
"EPI_ISL_13026027","IBS-UPM"
"EPI_ISL_13026028","IBS-UPM"
"EPI_ISL_13026029","IBS-UPM"
"EPI_ISL_13026030","IBS-UPM"
"EPI_ISL_13026031","IBS-UPM"
"EPI_ISL_13026032","IBS-UPM"
"EPI_ISL_13026033","IBS-UPM"
"EPI_ISL_13026034","IBS-UPM"
"EPI_ISL_13026035","IBS-UPM"
"EPI_ISL_13026036","IBS-UPM"
"EPI_ISL_13026037","IBS-UPM"
"EPI_ISL_13026038","IBS-UPM"
"EPI_ISL_13026039","IBS-UPM"
"EPI_ISL_13026040","IBS-UPM"
"EPI_ISL_13026041","IBS-UPM"
"EPI_ISL_13026042","IBS-UPM"
"EPI_ISL_13026043","IBS-UPM"
"EPI_ISL_13026044","IBS-UPM"
"EPI_ISL_13026045","IBS-UPM"
"EPI_ISL_13026046","IBS-UPM"
"EPI_ISL_13026047","IBS-UPM"
"EPI_ISL_13026048","IBS-UPM"
"EPI_ISL_13026049","IBS-UPM"
"EPI_ISL_13026050","IBS-UPM"
"EPI_ISL_13026051","IBS-UPM"
"EPI_ISL_13026052","IBS-UPM"
"EPI_ISL_13026053","IBS-UPM"
"EPI_ISL_13026054","IBS-UPM"
"EPI_ISL_13026055","IBS-UPM"
"EPI_ISL_13026056","IBS-UPM"
"EPI_ISL_13026057","IBS-UPM"
"EPI_ISL_13026058","IBS-UPM"
"EPI_ISL_13026059","IBS-UPM"
"EPI_ISL_13026060","IBS-UPM"
"EPI_ISL_13026061","IBS-UPM"
"EPI_ISL_13026062","IBS-UPM"
"EPI_ISL_13026063","IBS-UPM"
"EPI_ISL_13026064","IBS-UPM"
"EPI_ISL_13026065","IBS-UPM"
"EPI_ISL_13026066","IBS-UPM"
"EPI_ISL_13026067","IBS-UPM"
"EPI_ISL_13026068","IBS-UPM"
"EPI_ISL_13026069","IBS-UPM"
"EPI_ISL_13026070","IBS-UPM"
"EPI_ISL_13026071","IBS-UPM"
"EPI_ISL_13026072","IBS-UPM"
"EPI_ISL_13026073","IBS-UPM"
"EPI_ISL_13026074","IBS-UPM"
"EPI_ISL_13026075","IBS-UPM"
"EPI_ISL_13026076","IBS-UPM"
"EPI_ISL_13026077","IBS-UPM"
"EPI_ISL_13026078","IBS-UPM"
"EPI_ISL_13026079","IBS-UPM"
"EPI_ISL_13026080","IBS-UPM"
"EPI_ISL_13026081","IBS-UPM"
"EPI_ISL_13026082","IBS-UPM"
"EPI_ISL_13026083","IBS-UPM"
"EPI_ISL_13026084","IBS-UPM"
"EPI_ISL_13026085","IBS-UPM"
"EPI_ISL_13026086","IBS-UPM"
"EPI_ISL_13026087","IBS-UPM"
"EPI_ISL_13026088","IBS-UPM"
"EPI_ISL_13026089","IBS-UPM"
"EPI_ISL_13026090","IBS-UPM"
"EPI_ISL_13026091","IBS-UPM"
"EPI_ISL_13026092","IBS-UPM"
"EPI_ISL_13026093","IBS-UPM"
"EPI_ISL_13026094","IBS-UPM"
"EPI_ISL_13026095","IBS-UPM"
"EPI_ISL_13040782","IMR"
"EPI_ISL_13040783","IMR"
"EPI_ISL_13040784","IMR"
"EPI_ISL_13040785","IMR"
"EPI_ISL_13040786","IMR"
"EPI_ISL_13040787","IMR"
"EPI_ISL_13040788","IMR"
"EPI_ISL_13040789","IMR"
"EPI_ISL_13040790","IMR"
"EPI_ISL_13040791","IMR"
"EPI_ISL_13040792","IMR"
"EPI_ISL_13040793","IMR"
"EPI_ISL_13040794","IMR"
"EPI_ISL_13040795","IMR"
"EPI_ISL_13040796","IMR"
"EPI_ISL_13040797","IMR"
"EPI_ISL_13040798","IMR"
"EPI_ISL_13040799","IMR"
"EPI_ISL_13040800","IMR"
"EPI_ISL_13040801","IMR"
"EPI_ISL_13040802","IMR"
"EPI_ISL_13040803","IMR"
"EPI_ISL_13040804","IMR"
"EPI_ISL_13040805","IMR"
"EPI_ISL_13040806","IMR"
"EPI_ISL_13040807","IMR"
"EPI_ISL_13040808","IMR"
"EPI_ISL_13040809","IMR"
"EPI_ISL_13040810","IMR"
"EPI_ISL_13040811","IMR"
"EPI_ISL_13040812","IMR"
"EPI_ISL_13040813","IMR"
"EPI_ISL_13040814","IMR"
"EPI_ISL_13040815","IMR"
"EPI_ISL_13040816","IMR"
"EPI_ISL_13040817","IMR"
"EPI_ISL_13040818","IMR"
"EPI_ISL_13040819","IMR"
"EPI_ISL_13040820","IMR"
"EPI_ISL_13040821","IMR"
"EPI_ISL_13040822","IMR"
"EPI_ISL_13040823","IMR"
"EPI_ISL_13040824","IMR"
"EPI_ISL_13040825","IMR"
"EPI_ISL_13040826","IMR"
"EPI_ISL_13047095","HUSM"
"EPI_ISL_13047096","HUSM"
"EPI_ISL_13047097","HUSM"
"EPI_ISL_13047098","HUSM"
"EPI_ISL_13047099","HUSM"
"EPI_ISL_13047100","HUSM"
"EPI_ISL_13047101","HUSM"
"EPI_ISL_13047102","HUSM"
"EPI_ISL_13047103","HUSM"
"EPI_ISL_13047104","HUSM"
"EPI_ISL_13047105","HUSM"
"EPI_ISL_13047106","HUSM"
"EPI_ISL_13047107","HUSM"
"EPI_ISL_13047108","HUSM"
"EPI_ISL_13047109","HUSM"
"EPI_ISL_13047110","HUSM"
"EPI_ISL_13047111","HUSM"
"EPI_ISL_13047112","HUSM"
"EPI_ISL_13047113","HUSM"
"EPI_ISL_13047114","HUSM"
"EPI_ISL_13047115","HUSM"
"EPI_ISL_13047116","HUSM"
"EPI_ISL_13047117","HUSM"
"EPI_ISL_13047118","HUSM"
"EPI_ISL_13047119","HUSM"
"EPI_ISL_13047120","HUSM"
"EPI_ISL_13047121","HUSM"
"EPI_ISL_13047122","HUSM"
"EPI_ISL_13047123","HUSM"
"EPI_ISL_13047124","HUSM"
"EPI_ISL_13046528","IMR"
"EPI_ISL_13046529","IMR"
"EPI_ISL_13046551","IMR"
"EPI_ISL_13046552","IMR"
"EPI_ISL_13046553","IMR"
"EPI_ISL_13046554","IMR"
"EPI_ISL_13046555","IMR"
"EPI_ISL_13046556","IMR"
"EPI_ISL_13046557","IMR"
"EPI_ISL_13046558","IMR"
"EPI_ISL_13046578","IMR"
"EPI_ISL_13046613","IMR"
"EPI_ISL_13046697","IMR"
"EPI_ISL_13046698","IMR"
"EPI_ISL_13046761","IMR"
"EPI_ISL_13046764","IMR"
"EPI_ISL_13046971","IMR"
"EPI_ISL_13047030","IMR"
"EPI_ISL_13047031","IMR"
"EPI_ISL_13047032","IMR"
"EPI_ISL_13047046","IMR"
"EPI_ISL_13047047","IMR"
"EPI_ISL_13047094","IMR"
"EPI_ISL_13047125","IMR"
"EPI_ISL_13047126","IMR"
"EPI_ISL_13047176","IMR"
"EPI_ISL_13059839","HUSM"
"EPI_ISL_13059840","HUSM"
"EPI_ISL_13059841","HUSM"
"EPI_ISL_13059842","HUSM"
"EPI_ISL_13059843","HUSM"
"EPI_ISL_13059844","HUSM"
"EPI_ISL_13059845","HUSM"
"EPI_ISL_13059846","HUSM"
"EPI_ISL_13059847","HUSM"
"EPI_ISL_13059848","HUSM"
"EPI_ISL_13059849","HUSM"
"EPI_ISL_13059850","HUSM"
"EPI_ISL_13059851","HUSM"
"EPI_ISL_13059852","HUSM"
"EPI_ISL_13064466","IMR"
"EPI_ISL_13064467","IMR"
"EPI_ISL_13064468","IMR"
"EPI_ISL_13064469","IMR"
"EPI_ISL_13064470","IMR"
"EPI_ISL_13064471","IMR"
"EPI_ISL_13064472","IMR"
"EPI_ISL_13064473","IMR"
"EPI_ISL_13064474","IMR"
"EPI_ISL_13064475","IMR"
"EPI_ISL_13064476","IMR"
"EPI_ISL_13064477","IMR"
"EPI_ISL_13064478","IMR"
"EPI_ISL_13064479","IMR"
"EPI_ISL_13064480","IMR"
"EPI_ISL_13064481","IMR"
"EPI_ISL_13064482","IMR"
"EPI_ISL_13064483","IMR"
"EPI_ISL_13064484","IMR"
"EPI_ISL_13064485","IMR"
"EPI_ISL_13064486","IMR"
"EPI_ISL_13064487","IMR"
"EPI_ISL_13064488","IMR"
"EPI_ISL_13064489","IMR"
"EPI_ISL_13064490","IMR"
"EPI_ISL_13064491","IMR"
"EPI_ISL_13064492","IMR"
"EPI_ISL_13064493","IMR"
"EPI_ISL_13064494","IMR"
"EPI_ISL_13064495","IMR"
"EPI_ISL_13064496","IMR"
"EPI_ISL_13064497","IMR"
"EPI_ISL_13064498","IMR"
"EPI_ISL_13064499","IMR"
"EPI_ISL_13064500","IMR"
"EPI_ISL_13064501","IMR"
"EPI_ISL_13064502","IMR"
"EPI_ISL_13064503","IMR"
"EPI_ISL_13064504","IMR"
"EPI_ISL_13064505","IMR"
"EPI_ISL_13064506","IMR"
"EPI_ISL_13064507","IMR"
"EPI_ISL_13064508","IMR"
"EPI_ISL_13064509","IMR"
"EPI_ISL_13064510","IMR"
"EPI_ISL_13064511","IMR"
"EPI_ISL_13064512","IMR"
"EPI_ISL_13064513","IMR"
"EPI_ISL_13064514","IMR"
"EPI_ISL_13064515","IMR"
"EPI_ISL_13064516","IMR"
"EPI_ISL_13064517","IMR"
"EPI_ISL_13064518","IMR"
"EPI_ISL_13064519","IMR"
"EPI_ISL_13064520","IMR"
"EPI_ISL_13064521","IMR"
"EPI_ISL_13064522","IMR"
"EPI_ISL_13064523","IMR"
"EPI_ISL_13064524","IMR"
"EPI_ISL_13064525","IMR"
"EPI_ISL_13064526","IMR"
"EPI_ISL_13064527","IMR"
"EPI_ISL_13064528","IMR"
"EPI_ISL_13064529","IMR"
"EPI_ISL_13064530","IMR"
"EPI_ISL_13064531","IMR"
"EPI_ISL_13064532","IMR"
"EPI_ISL_13064533","IMR"
"EPI_ISL_13064534","IMR"
"EPI_ISL_13064535","IMR"
"EPI_ISL_13064536","IMR"
"EPI_ISL_13064537","IMR"
"EPI_ISL_13064538","IMR"
"EPI_ISL_13064539","IMR"
"EPI_ISL_13064540","IMR"
"EPI_ISL_13064541","IMR"
"EPI_ISL_13064542","IMR"
"EPI_ISL_13064543","IMR"
"EPI_ISL_13064544","IMR"
"EPI_ISL_13064545","IMR"
"EPI_ISL_13064546","IMR"
"EPI_ISL_13064547","IMR"
"EPI_ISL_13064548","IMR"
"EPI_ISL_13064549","IMR"
"EPI_ISL_13064550","IMR"
"EPI_ISL_13064551","IMR"
"EPI_ISL_13064552","IMR"
"EPI_ISL_13064553","IMR"
"EPI_ISL_13064554","IMR"
"EPI_ISL_13064555","IMR"
"EPI_ISL_13064556","IMR"
"EPI_ISL_13064557","IMR"
"EPI_ISL_13064558","IMR"
"EPI_ISL_13064559","IMR"
"EPI_ISL_13064560","IMR"
"EPI_ISL_13064561","IMR"
"EPI_ISL_13064562","IMR"
"EPI_ISL_13064563","IMR"
"EPI_ISL_13064564","IMR"
"EPI_ISL_13064565","IMR"
"EPI_ISL_13064566","IMR"
"EPI_ISL_13064567","IMR"
"EPI_ISL_13064568","IMR"
"EPI_ISL_13064569","IMR"
"EPI_ISL_13064570","IMR"
"EPI_ISL_13064571","IMR"
"EPI_ISL_13064572","IMR"
"EPI_ISL_13064573","IMR"
"EPI_ISL_13064574","IMR"
"EPI_ISL_13064575","IMR"
"EPI_ISL_13064576","IMR"
"EPI_ISL_13064577","IMR"
"EPI_ISL_13064578","IMR"
"EPI_ISL_13064579","IMR"
"EPI_ISL_13064580","IMR"
"EPI_ISL_13064581","IMR"
"EPI_ISL_13064582","IMR"
"EPI_ISL_13064583","IMR"
"EPI_ISL_13064584","IMR"
"EPI_ISL_13064585","IMR"
"EPI_ISL_13064586","IMR"
"EPI_ISL_13064587","IMR"
"EPI_ISL_13064588","IMR"
"EPI_ISL_13064589","IMR"
"EPI_ISL_13064590","IMR"
"EPI_ISL_13064591","IMR"
"EPI_ISL_13064592","IMR"
"EPI_ISL_13064593","IMR"
"EPI_ISL_13064594","IMR"
"EPI_ISL_13064595","IMR"
"EPI_ISL_13064596","IMR"
"EPI_ISL_13064597","IMR"
"EPI_ISL_13064598","IMR"
"EPI_ISL_13064599","IMR"
"EPI_ISL_13064600","IMR"
"EPI_ISL_13064601","IMR"
"EPI_ISL_13064602","IMR"
"EPI_ISL_13064603","IMR"
"EPI_ISL_13064604","IMR"
"EPI_ISL_13064605","IMR"
"EPI_ISL_13064606","IMR"
"EPI_ISL_13064607","IMR"
"EPI_ISL_13064608","IMR"
"EPI_ISL_13064609","IMR"
"EPI_ISL_13064610","IMR"
"EPI_ISL_13064611","IMR"
"EPI_ISL_13064612","IMR"
"EPI_ISL_13064613","IMR"
"EPI_ISL_13064614","IMR"
"EPI_ISL_13064615","IMR"
"EPI_ISL_13064616","IMR"
"EPI_ISL_13064617","IMR"
"EPI_ISL_13064618","IMR"
"EPI_ISL_13064619","IMR"
"EPI_ISL_13064620","IMR"
"EPI_ISL_13064621","IMR"
"EPI_ISL_13064622","IMR"
"EPI_ISL_13064623","IMR"
"EPI_ISL_13064624","IMR"
"EPI_ISL_13064625","IMR"
"EPI_ISL_13064626","IMR"
"EPI_ISL_13064627","IMR"
"EPI_ISL_13064628","IMR"
"EPI_ISL_13064629","IMR"
"EPI_ISL_13064630","IMR"
"EPI_ISL_13064631","IMR"
"EPI_ISL_13064632","IMR"
"EPI_ISL_13064633","IMR"
"EPI_ISL_13064634","IMR"
"EPI_ISL_13064635","IMR"
"EPI_ISL_13064636","IMR"
"EPI_ISL_13064637","IMR"
"EPI_ISL_13064638","IMR"
"EPI_ISL_13064639","IMR"
"EPI_ISL_13064640","IMR"
"EPI_ISL_13064641","IMR"
"EPI_ISL_13064642","IMR"
"EPI_ISL_13064643","IMR"
"EPI_ISL_13064644","IMR"
"EPI_ISL_13064645","IMR"
"EPI_ISL_13064646","IMR"
"EPI_ISL_13064647","IMR"
"EPI_ISL_13064648","IMR"
"EPI_ISL_13064649","IMR"
"EPI_ISL_13064650","IMR"
"EPI_ISL_13064651","IMR"
"EPI_ISL_13064652","IMR"
"EPI_ISL_13064653","IMR"
"EPI_ISL_13064654","IMR"
"EPI_ISL_13064655","IMR"
"EPI_ISL_13064656","IMR"
"EPI_ISL_13064657","IMR"
"EPI_ISL_13064658","IMR"
"EPI_ISL_13064659","IMR"
"EPI_ISL_13064660","IMR"
"EPI_ISL_13064661","IMR"
"EPI_ISL_13064662","IMR"
"EPI_ISL_13064663","IMR"
"EPI_ISL_13064664","IMR"
"EPI_ISL_13064665","IMR"
"EPI_ISL_13064666","IMR"
"EPI_ISL_13064667","IMR"
"EPI_ISL_13064668","IMR"
"EPI_ISL_13064669","IMR"
"EPI_ISL_13064670","IMR"
"EPI_ISL_13064671","IMR"
"EPI_ISL_13064672","IMR"
"EPI_ISL_13064673","IMR"
"EPI_ISL_13064674","IMR"
"EPI_ISL_13064675","IMR"
"EPI_ISL_13064676","IMR"
"EPI_ISL_13064677","IMR"
"EPI_ISL_13064678","IMR"
"EPI_ISL_13064679","IMR"
"EPI_ISL_13064680","IMR"
"EPI_ISL_13064681","IMR"
"EPI_ISL_13064682","IMR"
"EPI_ISL_13064683","IMR"
"EPI_ISL_13064684","IMR"
"EPI_ISL_13064685","IMR"
"EPI_ISL_13064686","IMR"
"EPI_ISL_13064687","IMR"
"EPI_ISL_13064688","IMR"
"EPI_ISL_13064689","IMR"
"EPI_ISL_13064690","IMR"
"EPI_ISL_13064691","IMR"
"EPI_ISL_13064692","IMR"
"EPI_ISL_13064693","IMR"
"EPI_ISL_13064694","IMR"
